word,definition,translation
hosken,, [人名] [英格兰人姓氏] 霍斯肯 Hoskin的变体
hoskin,, [人名] 霍斯金
hosking,, [人名] [英格兰人姓氏] 霍斯金 Hoskin的变体
Hoskins,,霍斯金斯\n霍斯金斯
hoskyn,, [人名] 霍斯金
Hoskyns,,[计] 霍士金斯
Hoskyns systems language,,[计] 霍士金斯系统语言
hosler,, [人名] 霍斯勒
hosmer,, [人名] 霍斯默; [地名] [加拿大、美国] 霍斯默
hosmometry,,渗透压(力)测定法
Hosni,,n. (Hosni)人名；(阿拉伯)胡斯尼
Hosni Mubarak,,[网络] 穆巴拉克；埃及总统穆巴拉克；前总统穆巴拉克
hosokawa,,细川（人名）
hosp,,"abbr. hospital 医院; hospitality 款待, 好客"
hospice,n. a lodging for travelers (especially one kept by a monastic order)\nn. a program of medical and emotional care for the terminally ill,"n. 旅客住宿处, 收容所"
hospices,n. a lodging for travelers (especially one kept by a monastic order)\nn. a program of medical and emotional care for the terminally ill,n. （宗教团体开办的）旅客招待所( hospice的复数形式 ); （晚期病人的）安养院
hospitable,a. favorable to life and growth\na. disposed to treat guests and strangers with cordiality and generosity\ns. having an open mind,"a. 好客的, 招待周到的"
hospitableness,n. The quality of being hospitable; hospitality.,n. hospitable的变形
hospitably,r. in a hospitable manner,"adv. 招待周到地, 善于款待地, 亲切地"
hospital,n. a health facility where patients receive treatment\nn. a medical institution where sick or injured people are given medical or surgical care,n. 医院\n[医] 医院
hospital accounting,,[经] 医院会计
hospital administrative program,,[计] 医院管理程序
hospital admission certificate,,[法] 入院证书
hospital attendant,,[网络] 医院护士
hospital automation,,[计] 医院自动化
hospital bed,, 病床，医院病床，医院用床
hospital care,, 住院治疗
hospital center,,[医] 医院中心
hospital chaplain,,[网络] 医院牧师
hospital corners,, 医院床单折角法（整齐紧折四角）
hospital corpsman,,[医] 医院工作人员
hospital fever,,"[医] 医院热, 斑疹伤寒"
hospital gangrene,,[医] 医院坏疽
hospital information system,,[计] 医院信息系统
hospital management system,,[计] 医院管理系统
hospital nurse,,[医] 病室护士
hospital occupancy,,[网络] 医院入住
hospital order,,[法] 入院令
hospital pass,," 易受伤的传球（球传得过远, 接球手接球时很可能被对方球员擒抱摔倒甚至受伤）"
hospital patient record keeping,,[计] 医院病历存档
hospital room,, [医]病房
hospital ship,, 医院船
hospital sistcr,,[医] 手术室护士长
hospital sore-throat,,[医] 医院咽喉痛
hospital station,,[医] 医院站
hospital technology,,[医] 医院技术学
hospital train,,[医] 医院列车
hospital ward,, 医院病房
hospital-acquired,, 医源性; 院内
hospital-ship,,[医] 医院船
hospitaler,"n. One residing in a hospital, for the purpose of\n   receiving the poor, the sick, and strangers.\nn. One of an order of knights who built a hospital at\n   Jerusalem for pilgrims, A. D. 1042. They were called Knights of St.\n   John of Jerusalem, and after the removal of the order to Malta, Knights\n   of Malta.","n. 宗教慈善团体的职员, 住院者"
hospitalisation,n placing in medical care in a hospital,n. <主英>=hospitalization
hospitalisations,plural of hospitalisation\nn placing in medical care in a hospital,(hospitalisation 的复数) n.<主英>=hospitalization
hospitalise,v admit into a hospital,"vt. 使住院, 把...送进医院治疗"
hospitalised,past participle of hospitalise\nv admit into a hospital,"(hospitalise 的过去分词) vt. 使住院, 把...送进医院治疗"
hospitalism,"n. A vitiated condition of the body, due to long\n   confinement in a hospital, or the morbid condition of the atmosphere of\n   a hospital.","n. 医院制度, 不卫生状态"
hospitalist,,"n. 仅在医院工作的医师。亦称为 hospital-based specialist or internist,admitting doctor,rounder"
hospitalities,pl.  of Hospitality,n. 殷勤( hospitality的名词复数 ); （提供给客人的）食宿招待; （款待客人、顾客等的）食物
hospitality,n kindness in welcoming guests or strangers,"n. 款待, 亲切, 殷勤"
hospitality industry,,酒店业；服务业
hospitality requirements,,[经] 招待费
hospitality suite,,n. 用于款待的多功能小套间
hospitalization,n. a period of time when you are confined to a hospital\nn. the condition of being treated as a patient in a hospital\nn. placing in medical care in a hospital,"n. 医院收容, 住院治疗\n[医] 住院, 入院"
hospitalization costs,,[经] 医疗费用
hospitalization insurance,,[经] 医疗保险
hospitalizations,plural of hospitalization\nn. a period of time when you are confined to a hospital\nn. the condition of being treated as a patient in a hospital\nn. placing in medical care in a hospital,"(hospitalization 的复数) n. 医院收容, 住院治疗\n[医] 住院, 入院"
hospitalize,v. admit into a hospital,vt. 送...进医院治疗\n[医] 入院
hospitalized,v admit into a hospital,"v. 送…住院, 使留医( hospitalize的过去式和过去分词 )"
hospitalizes,v admit into a hospital,"v. 送…住院, 使留医( hospitalize的第三人称单数 )"
hospitalizing,v. admit into a hospital,vt. 就医；送…进医院治疗
hospitaller,,n. 医院牧师
hospitallers,plural of hospitaller,(hospitaller 的复数) n. 医院牧师
hospitalman,,n. 海军医务兵
hospitals,n. a health facility where patients receive treatment\nn. a medical institution where sick or injured people are given medical or surgical care,n. 医院( hospital的复数形式 )
hospitia curiae,,[法] 法律学院
hospiticide,,[法] 杀害主人或杀害客人的人
hospitium,n. An inn; a lodging; a hospice.\nn. An inn of court.,"n. 旅客住宿处, 收容所, 济贫院"
hospltaler,,n. <美>=hospitaller
hospodar,n. A title borne by the princes or governors of Moldavia and\n   Wallachia before those countries were united as Roumania.,"n. [史](奥斯曼帝国统治下的Moldavia及Wallachia两公国)的大公,总督"
hoss,n. a trivalent metallic element of the rare earth group; occurs together with yttrium; forms highly magnetic compounds,abbr. home office software support 家庭办公室软件支持; homing optical system study 光学寻的系统研究
hossa,, [地名] [芬兰] 霍萨
hossegor,, [地名] [法国] 奥瑟戈尔
hossein,,侯赛因（人名）
hosses,plural of hoss,(hoss 的复数) abbr. home office software support 家庭办公室软件支持; homing optical system study 光学寻的系统研究
hosstess,,n. 女领
host,n. a person who invites guests to a social event (such as a party in his or her own home) and who is responsible for them while they are there\nn. an animal or plant that nourishes and supports a parasite; it does not benefit and is often harmed by the association\nn. archaic terms for army\nn. any organization that provides resources and facilities for a function or event,"n. 主人, 旅馆老板, 节目主持人\nvt. 当主人招待, 作...节目主持人\n[计] 主机, 宿主机"
host address,,[计] 主机地址
host application program,,[计] 主计算机应用程序
host assembler,,[计] 主机汇编程序
host attachment,,[计] 主系统连接装置
host bus adapter,,[计] 主机总线适配器
host command facility,,[计] 主命令程序
host command processor,,[计] 主命令处理机
host compiler,,[计] 主编译程序
host compound,,[化] 主体化合物
host computer,,[计] 主机
host control block,,[计] 主控制程序块
host conversational function,,[计] 主机会话功能
host country,,"[经] 东道国, 侨居国, 所在国"
host country tax reimbursement,,[经] 东道国税务补偿
host crystal,,[化] 基质晶体
host data language,,[计] 宿主数据语言
host drive,,主驱动器\n[计] 主驱动器
host environment,,[计] 宿主环境
host file,,[计] 主文件
host file system,,[计] 主文件系统
host government,,[经] 东道国政府
host information processor,,[计] 主信息处理机
host interface,,[计] 主机接口
host interface adapter,,[计] 主接口适配器
host key,,[计] 主机密钥
host language,,[计] 宿主语言
host language data base,,[计] 主语言数据库
host language data-base management system,,[电] 主机语言资料库管理系统
host language interface,,[计] 主语言接口
host language processor,,[计] 主语言处理程序
host language statement,,[计] 主语言语句
host language system,,[计] 宿主语言系统
host library,,[计] 主库
host link,,[计] 主链路
host logical unit,,[计] 主逻辑部件
host machine,,[计] 主机
host master key,,[计] 主机主关键字
host mode,,[计] 主机方式
host monitoring protocol,,[计] 宿主监督协议
host name,,[计] 主机名
host network administration facility,,[计] 主网络管理设备
host node,,[计] 主机节点
host number,,[计] 主机号
host of predilection,,[医] 最适宿主
host operating system,,[计] 主机操作系统
host operation system,,[计] 主操作系统
host process,,[计] 主进程
host processing system,,[计] 主处理系统
host processor,,[计] 主处理机
host programming language,,[计] 主程序设计语言
host secret key,,[计] 主机私人密钥
host service,,"[计] 宿主服务, 主机服务"
host service dialogue,,[计] 主机服务对话
host service protocol,,[计] 主机服务协议
host specificity,,[医] 宿主特异性
host subarea,,[计] 主机子区域
host subscriber,,[计] 主机用户
host support,,[计] 主支持程序
host system,,[计] 主系统
host system mailbox,,[计] 主系统信箱
host system message block,,[计] 主系统信息块
host system response,,[计] 主机系统响应
host table,,[计] 主机表
host team,,主队
host text,,[计] 主文本
host user,,[计] 主机用户
host-based system,,[计] 宿主系统
host-dependent,,[计] 与主机有关的
host-guest,, [医]主宾，宿主-客体
host-guest architecture,,[计] 主从结构
host-guest complex,,[化] 主客体络合物
host-guest complexation,,[化] 主客体配位; 主客体配位作用
host-guest coordination compound,,[化] 主客体配位化合物
host-independent,,[计] 与主机无关的
host-initiated program,,[计] 主启动程序
host-parasite relationship,,[医] 宿主与寄生物关系
host-plant,,[植] 寄主植物
host-plants,plural of host-plant,(host-plant 的复数) [植] 寄主植物
host-resident,,"[计] 驻在主机系统的, 主机常驻的"
host-resident module,,[计] 主机常驻模块
host-resident program,,[计] 主机常驻程序
host-resident software,,[计] 主常驻软件
host-to-adapter protocol,,[计] 宿主到转接器协议
host-to-host protocol,,[计] 主机到主机协议
host-to-network,,[计] 主机到网络
host-to-satellite,,[计] 主机到卫星
host/satellite system,,[电] 主机语言资料库管理系统
hosta,n. robust east Asian clump-forming perennial herbs having racemose flowers: plantain lilies; sometimes placed in family Hostaceae,n. 玉簪属草本植物
Hostaceae,,[网络] 玉簪科
hostAddress,,主机地址
hostage,n. a prisoner who is held by one party to insure that another party will meet specified terms,"n. 人质, 抵押品\n[经] 人质, 抵押品"
hostage murder,,[法] 杀害人质
hostage trial,,[法] 审讯人质
hostage-taker,, 劫持人质者
hostage-takers,plural of hostage-taker,(hostage-taker 的复数)  劫持人质者
hostage-taking,,n. 劫持人质
hostages,n. a prisoner who is held by one party to insure that another party will meet specified terms,n. 人质( hostage的复数形式 )
hostages to fortune,,随时可能失去的人(或物)
hostageship,,"n. 充当人质, 被抵押状态\n[法] 充当人质, 被抵押状态"
Hostalen,,[德]霍斯塔纶(聚丙烯纤维)
Hostapon process,,[化] 霍斯塔庞法(制烷基磺酸盐)
hostas,plural of hosta\nn. robust east Asian clump-forming perennial herbs having racemose flowers: plantain lilies; sometimes placed in family Hostaceae,(hosta 的复数) n. 玉簪属草本植物
Hostasol,,[德]霍斯塔佐(粘胶纤维原液着色颜料)
hoste,, [人名] 霍斯特
hosted,v be the host of or for,"v. （作为主人）款待, 招待（客人）；主持（host的过去式）"
hostel,n. a hotel providing overnight lodging for travelers\nn. inexpensive supervised lodging (especially for youths on bicycling trips),"n. 青年招待所, 宿舍, 旅店"
hostel-like process,,[计] 类站进程
hosteled,,留宿于招待所（hostel的过去式与过去分词形式）
hosteler,"n. The keeper of a hostel or inn.\nn. A student in a hostel, or small unendowed collede in\n   Oxford or Cambridge.",n. 旅馆主人
hosteling,, 在青年招待所投宿
hosteller,n. an owner or manager of hotels\nn. a traveler who lodges in hostels,n. 旅馆主人
hostellers,plural of hosteller,(hosteller 的复数) n. 旅馆主人
hostelling,-ing form of hostel\nn. a hotel providing overnight lodging for travelers\nn. inexpensive supervised lodging (especially for youths on bicycling trips),"(hostel 的现在分词) n. 青年招待所, 宿舍, 旅店"
hostelries,plural of hostelry\nn a hotel providing overnight lodging for travelers,"(hostelry 的复数) n. (幽默)旅馆, 客栈, 旅店"
hostelry,n a hotel providing overnight lodging for travelers,"n. (幽默)旅馆, 客栈, 旅店"
hostels,n. a hotel providing overnight lodging for travelers\nn. inexpensive supervised lodging (especially for youths on bicycling trips),"n. 旅舍, 招待所( hostel的复数形式 ); 青年宿舍"
hostes,,n. 敌人
hostess,n. a woman host\nn. a woman innkeeper,"n. 女主人, 女房东, 女老板"
hostessed,past participle of hostess\nn. a woman host\nn. a woman innkeeper,"(hostess 的过去分词) n. 女主人, 女房东, 女老板"
hostesses,n. a woman host\nn. a woman innkeeper\nn. a woman steward on an airplane,n. 女主人( hostess的复数形式 ); （夜总会的）女招待; （电视或广播节目的）女主持人; （餐馆的）迎宾女招待
hostessing,-ing form of hostess\nn. a woman host\nn. a woman innkeeper,"(hostess 的现在分词) n. 女主人, 女房东, 女老板"
